11	changing subject , what is your favorite movie ? mine is friday .	1
12	i like comedy movies but do not have a favorite	0
13	where does your mom live ?	1
14	she lives in texas with me . what about you ?	0
15	we live in nebraska . so do you get to leave the detention center ?	1
0	hi ! how are you doing today ?	0
1	great , just ate pizza my favorite . . and you ?	0
2	that is not as good as shawarma	0
3	i am not sure i have hard that . . what is it	0
4	it is a very delicious fried eggplant	0
5	oh i would like to try that time . . maybe share with charlie , my dog	0
6	you have a dog ! what type ?	0
7	a pitbull . . i love pits . do u have pets	0
8	i do not . canada does not allow pets	0
9	oh that is too bad ! i am from chicago	1
10	wow what is it like there ?	0
11	cold and windy now . . not too great	0
12	ouch . it is very nice here like a summer breeze	0
13	that sounds great right now , not ready for winter !	0
14	i love winter thought , nice and cold	1
15	i do not enjoy the driving in my honda civic	1
0	hey how are you doing today ?	0
1	hi . good . just got in from feeding the horses . how are you doing ?	0
2	how many animals you got and i am doing good	1
3	my horse is called buttercup . we have six in all . do you have pets ?	1
4	no just listen to some music and relax	0
5	yeah . are you from the city ? i dream of moving from this tiny town .	1
6	hope your dreams come true just working a lot to pay off my new car	0
7	yeah . maybe i can get my law degree . what kind of car ?	0
8	nissan and country living fun hope you get your law degree	0
9	me too . my dad wants me to raise horses like he has and his dad .	1
10	well last night taylor swift signed my shirt she is nice i like horses	1
11	you must like taylor swift . that is cool . do you have any hobbies ?	1
12	thinking about dye my hair and just work	0
13	where do you work ? i am still in high school	1
14	manager at a gas station and that good hope your grades is good	0
15	grades have to be good for law school . so how is your job ?	1
0	what do you do for a living ?	0
1	nothing , too young male and been very i will , too .	0
2	i am not i will , but i am overweight	1
3	oh , that is not good for your health .	0
4	no . it got worse when my wife left me	1
5	wow , and i thought having a transplant for my heart that was outside my body was bad !	1
6	well , that is bad . i would pray for you but i am an atheist	0
7	do you believe in physic abilities like moving objects in same room ?	1
8	i will believe it when i see it	0
9	that has been happening to me since my surgery .	0
10	wow , how interesting ! i should post about this on facebook	0
11	you have my permission . lose weight and win your wife back .	0
12	i hope i can . she took our kids , too .	0
13	i am following your facebook page to see good results .	1
14	i spend a lot of time on facebook , so you will see a lot	0
15	okay , and you can follow mine if you want .	0
0	hello , how are you tonight ?	0
1	i am good and how are you ?	0
2	i am doing well thank you . finished up a batch of brownies .	0
3	that sounds yummy . i want some brownies	0
4	they are so easy to make . do you knit ?	1
5	i do not knit .	0
6	are you afraid of dying ? i am , my therapists laughs at me for it .	1
7	i think i am more afraid of dying alone .	0
8	i am always alone , it feels nice . i appreciate nature more .	1
9	i love nature ! i am going camping tomorrow night	1
10	it is too cold here to go camping .	0
11	its just starting to cool off here .	0
12	where do you camp ? on the beach ?	0
13	i camp out in the woods . too sandy to camp at the beach	0
14	i only camp on the beach .	0
15	maybe one day i will camp on the beach	0
0	i have cancer and no smartphone	0
1	i am sorry , both those things suck .	0
2	i sometimes eat the the mushrooms in the garden	1
3	you would love the shipyard i work in then .	0
4	pizza is good but sometimes you just wanna eat the pepperoni you know ?	1
5	sure , how many of those mushrooms have you eaten ?	1
6	i do not know , but i need to watch the tv	1
7	ok . i always donate some of my salary to charity .	1
8	i survived vietnam , like you survive in the shipyard , now i am retired	1
9	congratulations , how are you enjoying retirement ?	0
10	i have grandchildren , but i do not wanna see those little brats	0
11	you do not like children ? i also volunteer at a bunny rescue .	0
12	man i was walkin down the street , this dude jumped 300 feet down , landed on his feet	0
13	was he spiderman ? that would creep me out .	0
14	this one time , this guy turned into a alien , and he teleported , nobody believes me	0
15	i believe you , not spiderman but superman .	0
0	hi , how are you doing today ?	0
1	just came back from a visit in the city , how about you ?	0
2	just play some board games with the family . sounds fun !	0
3	do you have any hobbies ? i play a couple instruments and i am a piano teacher .	1
4	nice , i play the violin . i try to get a three mile walk into my day .	0
5	violin , oh my gosh ! my father was a pro violin player and he showed me a lot !	0
6	wow ! did you ever consider violin ? if i am not practicing , i usually unwinding with a book	0
7	yeah i actually play the violin , guitar , drums and piano .	0
8	that is cool . i bet you are very talented .	0
9	thank you . not as talented as my father , but i try !	0
10	a lot of people do not have the musical ear .	0
11	sorry i gotta go soon , the people at the homeless shelter are waiting for me .	1
12	nice ! how often do you volunteer ?	0
13	i am a weekly volunteer , i just love helping people ! anyways i gotta go , bye !	0
0	how are you doing today ?	0
1	hello i am good , how about you	0
2	a little rough , broke up with my boyfriend a few months ago .	0
3	i am moving in with mine next week	1
4	good luck , i just turned 18 so a bit young for that stage of life .	0
5	what can you tell me about yourself	1
6	well i love sunsets so i go hiking often .	0
7	i like the colors red and silver	0
8	i am a fan of orange , which is why i have pet clown fish .	0
9	i teach at an elementary school	0
10	so does my mom , i am in high school	0
11	i am fluent in french	0
12	have you gone to france ?	1
13	no i would like to though	0
14	i have visited paris but that is it .	0
15	how was it over there ?	0
0	hello . can you move objects with your mind ?	0
1	hi how are you doing ? i am okay no i wish i could .	0
2	i am great . i had heart surgery and woke up with weird superpowers .	0
3	i am so sorry to hear that i believe your powers are from the lord .	0
4	i do not know . my heart was outside of my body now it is in .	0
5	i tend to watch large amounts of t . v . on free times .	1
6	i love the walking dead . are you a fan ?	0
7	yes i am a fan and love zombie and vampire movies too	0
8	i like captain america and star wars .	0
9	what super powers did you awake with ?	1
10	moving objects with my mind .	0
11	ok that is cool and i like going to the gym most days .	1
12	i like to swim and walk on the beach .	0
13	i have a job inside my apartment i like working home .	0
0	hi how are you doing	0
1	i am good , preparing for my new job . you ?	0
2	i am moving things around in my room	0
3	i could coach you in how to do that if you want	0
4	how would you do that ?	0
5	i am a life coach so we could discuss	0
6	that is cool the things i move are moved with my mind	0
7	oh wow interesting . i move my body by running	0
8	that is cool i do not excercise a lot	0
9	you should ! exercise and clean eating are so important	0
10	that is true what do you like to do	1
11	i like to run marathons just like my parents did	0
12	that is nice that you do things after your parents	0
13	i admired them and their athleticism very much	0
14	that is cool what kind of food do you like	1
15	i follow the paleo diet . you ?	0
0	hi , tracy here . i am biracial , waitress in the daytime and race motorbikes at night .	0
1	hi there . i am invincible who could probably live forever	0
2	wow ! i have olive skin and doe brown eyes . you believe in god ?	1
3	yes . and i have lived for 100 years !	1
4	great ! my helmet is red and my motorbike is blue and my eyes are brown .	1
5	well . i think my longevity is due to wine drinking and dancing under the moonlight	1
6	cool ! i hope you live another 100 years . is dancing your work ?	1
7	no , but i am so old , i remember the time before a television .	0
8	wow ! are you strong like me . i love to drink red wine under the moon .	0
9	yes ! i am very strong for a 100 year old !	0
10	great ! i will be a 101 tomorrow . you like radio programs ?	1
11	radios , not so much . i remember the time radios shows were the norm !	0
12	funny . you exercise to keep strong like me . red wine is good .	1
13	red wine is indeed delicious , but they stain your teeth !	0
0	hello , how are you tonight ?	0
1	i am tired . i played all day long .	0
2	what did you play ? i walked dogs for nine miles total .	0
3	i played with my toys in my room .	0
4	do you like dogs ? i have three .	1
5	yes . i like dogs . what kind are they ?	0
6	i have a lab and a mixed breed .	0
7	my best friend has a cat . she lives next door to me .	1
8	i like cats . do you play with her a lot ?	0
9	yes . we play with our dolls together . how old are you ?	1
10	i am 26 . do you need a babysitter ?	1
11	i am only four years old . i do not like my babysitter .	0
12	tell your parents . you should always like the one who is watching you .	0
13	she gets mad at me when i do not clean my room .	0
0	would you like to grab a coffee ? i am dying for a mocha .	0
1	coffee is my passion , so yes !	0
2	the last person i had coffee with kept trying to add schnapps . not cool .	0
3	not at all . i do not drink any type of alcohol .	0
4	if you love mountain biking too i will eat my fathers hard hat	1
5	no , i am kinda a quiet family man . my wife and kids rock .	0
6	haha glad to hear that . how many kids do you have ?	1
7	three . it is all fun and games until someone tries to steal my chocolate ice cream .	0
8	no worries i took up mountain biking when i put down my ice cream spoon	0
9	much healthier . do you work ? i own a plumbing business .	1
10	i used to do a bit of construction . want to be an architect . any hobbies ?	1
11	i like to read and play video games . i mostly just spend time with my family .	0
12	that is cool . what do you read ?	0
13	mostly fiction and biographies . i like those two genres the best .	0
14	have you read team of rivals ?	0
15	i have not . however , it does sound interesting . i will look for it .	0
0	hey ! do you love cats ?	0
1	hey . . . i am a dog person , i have two	0
2	ah that is cool , i have two cats and got a collection of 1000 hats for them !	0
3	wow ! ! ! that is a lot lol	0
4	yeah , i have a weakness for cats and vanilla ice cream , they are the best !	1
5	my weakness is eating when i am bored	0
6	what is your favorite season ? mine is winter !	1
7	i am a summer girl	0
8	have you ever watched the olympics ? i won a gold medal in 1992 !	1
9	cool what did you win for ?	0
10	it was in the 100 meter dash ! i got 7 seconds !	0
11	wow ! ! i just run on my treadmill lol	0
12	nothing like a good exercise !	0
13	yes and i love the rower machine	0
14	row row row your boat gently down the stream , when you see a crocodile . . .	0
15	lol nursery r h y m e s	0
0	i love bunnies ! i wish i would open a bunny daycare or hotel .	0
1	that is a cool idea . how are you today ?	1
2	a little tired . worked all day today at the shipyard .	0
3	i just got back from school , not a big fan of it though .	0
4	you should join the military . i am ex military . girls love uniforms ;	1
5	i have never considered it . maybe it would help me make some more friends .	0
6	i joined the navy because i like navy blue , but infantry has sexy uniforms also .	0
7	i will definitely keep the in mind if i join .	0
8	i donate part of my salary to my bunny rescue . you should too .	1
9	do you have any bunnies ?	0
10	not anymore . i ate them all .	0
11	wow ! you have quite the appetite .	0
12	yeah , i like to eat . what do you do for a living ?	1
13	i am a receptionist at a dentist office	0
0	hi how are you tonight ?	0
1	i am worn out from work today . how are you ?	0
2	me too ! i am trying to train for a 5k	0
3	i used to run . i work at a convenience store .	1
4	oh well i am in high school but i know what i want to do	0
5	what do you want to do ?	0
6	i want to be a physical therapist	0
7	that sounds like a good job . i am the manager at the store that i work at .	0
8	that is cool . i try to make all straight as so i can achieve my goa	0
9	great ! do you like taylor swift ? i met her once .	1
10	yeah she is cool . she seems nice and her songs are catchy	0
11	i have her latest album in my car . i have a nissan .	1
12	nice ! hopefully i will get a car when i graduate	0
13	what kind of car do you want ?	0
0	hi , my name is kate and i am from ohio .	0
1	hello miss ! i m ben and i m grounded for not picking up my toys	0
2	i am sorry to hear that . do you like pizza ?	1
3	when mommy orders it . what do you like on your pizza ?	0
4	it is my favorite food . i really like it with black olives on it . you ?	0
5	i like the red stuff underneath the cheese ! how old are you ?	1
6	i am thirty years old and i work at a supermarket in my town .	0
7	is that where my parents pick up the food ?	0
8	i am not sure if it is the same one .	0
9	do you have any pets ?	1
10	i have a cat . his name is spook . what about you ?	0
11	i have a turtle . i named him leo	0
12	that is cool . how did you get a turtle ?	0
13	my best friend got it for me . he lives across he street	0
14	that was sweet of him . do you like music ?	1
15	i like what barney sings !	0
16	you may not know them , but the who is a great band !	0
17	daddy listens to them all the time !	0
0	hi . i do not like working as a car salesman .	0
1	i recently broke my arm so i am not working	1
2	what happened ? it is hard to do anything with a broken arm .	0
3	i blame my skateboarding friends	0
4	do you think 40 is too old to go back to school ?	1
5	yes , you should retire and learn to knit	0
6	no money . once i get paid my wife goes shopping . never get married .	1
7	good advise , thank you for that	0
8	where do you work ?	1
9	i try to avoid working at all	0
10	it is hard for me . i do not like telling people to buy something .	0
11	i just want to live free	1
12	nothing is free . unless you win the lottery .	0
13	it could happen one day	0
14	are you married or are you at home with your parents ?	1
15	anything is possible right ?	0
0	hi , i am taking a break from studying my computer programming	0
1	what is computer programming , i am new to the united states .	0
2	i am from india so i understand . it is telling computers how to run programs	0
3	cool , i was born in somalia , but my aunt helped me escape .	1
4	that was nice of her ! my aunt taught me how to swim	0
5	i had to get away , i was forced to marry young , but now i am happy	0
6	did you take your spouse with you ?	0
7	no , i had to escape him . it was not fun times .	0
8	i am sorry . i am glad you are safe now	0
9	thank you , do you do anything in your free time ?	1
10	i love death metal music . i listen and write some too .	0
11	death metal , is that the music you get whip lash from ?	0
12	yeah ! i also coach competitive swimming .	1
13	swimming is fun ! have you met any olympians ?	0
0	hi there how are you tonight ?	0
1	i am tired from milking the cows .	0
2	well i know i am strong for a 100 but i do not think i can do that	0
3	100 ? ! that is older then my dad ! would you make your son milk cows ?	0
4	yea because i sure cant do it	0
5	i would rather be coloring in my books ! do you like sports ?	1
6	yes i have love baseball all my life	0
7	i like to watch hockey with my dad . do you have any kids ?	1
8	yes 8 kids 24 grandkids and counting	0
9	wow ! i can not even count that high ! i have a pet though . do you ?	1
10	no but i should i heard they are great companions	0
11	dad got me a german sheperd to help on the farm . where do you live ?	1
12	in california but i want to move to france	0
13	france is a long ways away ! will you drive there ?	0
14	no way i would die on the way il fly there	0
15	do they let people as old as you on planes , mister ?	1
0	what do you do in your spare time ?	0
1	i recently quit my job , moved in to monastery to pursue my spirituality .	0
2	that is incredibly brilliant . congratulations	0
3	i appreciate that . are you a spiritual person , may i ask ?	0
4	yes i am actually . i became very close to god after surviving cancer	0
5	you are amazing . thank you for sharing .	0
6	you are as well . an inspiration . i must remember you when training my clients	0
7	what is it that you do ?	0
8	i actually just started as a life coach	0
9	peace be with you as you embark on your new journey	0
10	thank you . that means a lot to me	0
11	live in he wilderness of alaska now , we do not have many life coaches here .	1
12	it is very much needed . people need guidance	0
13	i agree fully . do you believe in meditation ? my meditation time has brought me much peace	1
14	i meditate right before i run a big marathon and it helps me keep my stamina .	0
15	good for you ! i have never ran a marathon , but i certainly admire your determination !	0
0	hello how are you this fine day ?	0
1	i am good ! counting the days till i can move out . and you ?	0
2	i am playing some role playing games online today . i love the internet , probably too much !	0
3	my job at burger king is taking away all of my video game time .	0
4	i work in fast food also .	0
5	my coworkers are always complaining i burn the burgers . you are not my parents !	0
6	i tried to go to school to be a vet . i hated it !	0
7	do you drink or do drugs ?	1
8	i do not . do you dye your hair ? i do every 3 months .	1
9	ok good . but why dye your hair ? that is , like , drugs for your hair .	0
10	i love to dye it blue . red reminds me of blood and i faint from that !	0
11	blue ! ? blue ! ? i hate blue ! ree ! ! !	0
12	what color should i dye it ?	0
13	black , like my soul . i am very depressed from working at burger king .	0
14	that is deep . i could do black . my natural hair color is blond .	0
15	blond is perfectly fine . you should just keep it like that .	0
0	hello , how are you doing today ?	0
1	okay . i go to school . i like disney world .	1
2	oh i love disney world . it has a beach nearby and i love the beach .	0
3	do you like playing on the swings at the playground ?	1
4	i normally do not go to the playgrounds much anymore . how old are you ?	1
5	i am nine years old . how old are you ?	0
6	oh ! i am 27 years old . i am also an elementary school teacher .	0
7	what grade do you teach ? i am in third . do you like mickey mouse ?	1
8	i teach 4th grade . i love mickey mouse . i decorate my classroom with him	0
9	i bet you would love disney world . do you ever go ?	0
10	someday i would like to . i am saving up . have you ever been ?	0
11	every year . i am lucky . would you like to go with me ?	0
12	oh that is a sweet offer . you have to ask your parents first !	0
13	my dad will take you . he has lot of money . where are your vacations ?	0
14	i do not take many . i play board games mostly . . . teachers do not make much money	0
15	i will ask my dad . do you play video games ? i like them .	1
0	hello ! how are you doing today ?	0
1	hi . i am doing great . thanks for asking . and you ?	0
2	i am doing great ! i am just building a model house	0
3	cool . i volunteer at various places at the moment	0
4	that is nice , what places ?	0
5	church , high school tutoring , publishing houses	0
6	i work part time because i cant leave my cats alone long	1
7	wow . how many cats do you have ?	0
8	i have a total of 5 cats	0
9	nice . what do you think of someone growing up poor ?	1
10	i honestly think it makes them a better person	0
11	well i asked because i grew up poor during several periods	0
12	i am sorry to hear . at least your living !	0
13	yes , it is well . enough about me . how about your favorite past times ?	1
14	i just like to spend time with my cats	0
15	ok . what about favorite foods ? cheeseburgers ?	1
0	hey , what are you planning for today ?	0
1	oh not much , my name is heather and just looking to chat with people	0
2	i like chatting too , it is how i got homecoming queen talking to everyone	0
3	what is your name and do you have any hobbies ?	1
4	kris , i run , training to run a k , how about yourself any hobbies ?	0
5	ha , ha that is funny my husband was homecoming king in high school	1
6	how long are you married ? did you go to college ?	1
7	i like books . not much time now that i am going to have a baby	1
8	oh congrats ! i read a lot need , the a hope to be a physical therapist	0
9	i got my degree from college , i have been married for 3 years	0
10	cool , i want so badly to finish high school and go to college	0
11	so how old are you kris ?	1
12	17 , but feels older . how about you ?	0
13	do not be so eager to grow up its not as fun as you may think	0
14	i know but you get to make your own decisions	0
15	i am 27 and wish i was 17 again ha ha	0
0	hey ! how are you doing today ?	0
1	hi ! doing great . where are you from ?	0
2	i am from the south in the us . what about you ?	0
3	i live in hawaii and i work from home .	0
4	beautiful place . i have a dog walking business . do you have pets ?	1
5	it is . i love it here . i have 2 dogs they love it here too .	0
6	good to talk to a fellow dog lover ! we have three .	0
7	awesome ! will you dress them up for halloween ?	1
8	yeah , we will go all out this year ! do you have any plans ?	0
9	we are gonna watch a bunch of horror movies . have you seen the new it ?	0
10	have not gotten the chance , maybe this week . you a big horror movie buff ?	0
11	horror movies are my favorite !	0
12	perfect time of the year for them !	0
13	my thoughts exactly . nice chatting , have a great day !	0
0	what do you do for work ?	0
1	i am a school teacher , who about you ?	0
2	i work on my parents farm	0
3	i bet that is hard work	0
4	it is , but its a lifestyle	0
5	true do you have any hobbies outside of the farm ?	1
6	i love listening to country music , its the best genre	0
7	i love photography and foreign language	0
8	those sound like fun hobbies	0
9	they are very simple but enjoyable	0
10	do you have any pets ?	1
11	unfortunately no , do you have any ?	0
12	yes , a cow . it seems strange , but they are the best pets !	0
13	now that is unusual but interesting .	0
0	hi how are you today	0
1	i am doing well how about you ?	0
2	doing good just waiting on the baby birth	0
3	aww congratulations . it must be exciting .	0
4	we are having triplets so very excited	0
5	ow wow now that will be hard task	0
6	yeah do you have kids ?	0
7	no i sadly do not . i never been one to hold a steady relationship	0
8	i just got remarried with step children	0
9	and now you are having triplets . now that will be a huge family	0
10	and i work at a school so kids everywhere	1
11	are you a teacher ? or work in administration ?	0
12	i am a teacher where do you work ?	0
13	i am self employed . what subject do you teach	0
14	i teach early childhood	0
15	that is cool . my mother is actually the chair of and education department	0
0	hello . how is it going today ?	0
1	good , studying the lsat today . how about you ?	0
2	i am good . i have a big home library if you are interested .	0
3	really ? i am wanting to be an attorney . where are you from	1
4	new mexico . i am a tour guide at a local museum there .	0
5	i used to live in nm ! i lived in a small town outside abq .	0
6	cool . i love living here . i am partially deaf and people are understanding .	0
7	they are . we had horses , do you ride ?	1
8	no . i prefer to hang out in the mall . i love drinking fancy tea .	1
9	tea i am more of a coffee gal , have to study late .	0
10	that makes sense . soon you will be a lawyer , right ?	0
11	i hope , have to get good scores first . how is your museum ?	1
12	it is a small one but we get quite a lot of visitors because entrance is free .	0
13	neat . i grew up with horses , is there anything about horses there ?	0
0	hi . do you like country music ?	0
1	it is ok . i prefer rock	0
2	i am a country singer . i wish i was a rock singer though .	0
3	that is cool . are you famous ?	0
4	yes , but due to my record contract , i cannot tell you my name . are you famous ?	0
5	only at my high school . i just won homecoming queen actually	0
6	congratulations . i did not go to school because of my musical career . is your crown nice ?	0
7	it is gorgeous ! what do you do for fun ?	1
8	go to national parks . think about what i missed out on in high school . you ?	0
9	i run all the time . i want to run a 10k one day .	0
10	i believe in you . are you on the track team ?	0
11	yes i am . but i want to be a physical therapist when i am an adult	0
12	i want to be a rock singer .	0
13	you should go for it !	0
0	hello ! how are you doing today ?	0
1	i am great . third grade is tiring though even though i do not have any responsibilities .	0
2	funny . well , beats being alone , recluse that i am .	1
3	i am hermit . i am like mickey mouse without disney land .	0
4	oh . like me . i do not go out much because of my water allergy	0
5	so i guess your name is not neptune .	0
6	no . adam . i am famous for my twitch streaming .	1
7	i do not video games because i am always at the playground with all my classmates	1
8	it is fun ! i helped make starcraft . have you played it ?	1
9	no . i have played halo it is fun .	0
10	indeed . now i am into building robots now though .	1
11	robots may take over the world	0
12	sure . i am building one to be my body double . is that not fun ?	0
13	i wish there was two of me so i could be double trouble .	0
0	how are you doing today	0
1	i am good ! grading papers all day , you ?	0
2	i am alright just recording	0
3	what are you recording ? that sounds interesting .	0
4	music in my studio my kids like it	0
5	do you like the band up ? i saw them once .	0
6	i used to . i am into newer stuff now	0
7	i cannot wait to go to the beach on vaca this year .	0
8	have you been there before	0
9	i try to go every year with my parents . they were teachers too .	0
10	all in the family career wise nice	0
11	yeah , i followed in their footsteps .	0
12	you must have a lot to talk to them about	0
13	sometimes . the little kids i teach always make or a good story .	0
14	i am sure that they do	0
15	what else do you enjoy ?	1
0	good evening from alabama ! where are you at ?	0
1	hi , i am in nevada . i am listening to country music .	0
2	tacos are my favorite , do you have any great food trucks there ?	1
3	yes we do , i am a store manager and we sell really good tacos .	0
4	my three sisters would love that . my brother , not so much .	0
5	taylor swift walked into my store the other day ! it was awesome !	1
6	i am not fond of her . i think i would have escaped .	0
7	really ? i cut my hair like hers short and brown .	0
8	i prefer metal . i do not like country at all .	0
9	i like metal too but the old school , like lyda ford .	0
10	i love her and ozzy in close your eyes . it is one of my favorites .	0
11	oh man you hit the spot ! i play it loud in my nissan pathfinder .	1
12	i drive a jeep wrangler . i mix it up with tupac .	0
13	california knows how to party !	0
14	true that ! somewhere between psalms 31 and tupac is me , lol	0
15	i am more like john 316 and cypress hill .	0
0	hello , how are you doing this afternoon ? do you like metal music ?	0
1	i am good and no i like country	0
2	i love america , i have only been here two years , i am from india .	1
3	cool ! i have not traveled much since my transplant	0
4	i am sorry , are you okay ?	0
5	i am yes , when i was born my heart was on the outside	0
6	what was that like ? i am a boring computer student .	0
7	it was crazy growing up i could not play like most boys	0
8	that is so sad . i loved my childhood playing with my friends .	0
9	i bet , i learned to do magic like moving things with my mind	0
10	that is very interesting , can you swim ?	1
11	yes i enjoy swimming a lot	0
12	i am a coach , if you need to brush up on your skills , let me know .	0
13	thank you for the offer , i could use some pointers	0
14	you are most welcome . we all must do our part to make the world better .	0
15	i agree with you ! i like helping at animal shelters	0
0	i love to play guitar , i was only three when i started	0
1	my parents were killed by a clown when i was three . i was then adopted	0
2	hi , how are you ? do you like country music ? i am a singer .	1
3	it is alright . i am more of a pop fan myself	0
4	sad , i am sorry , did they every caught the clown ?	0
5	no . now i get scared whenever i see one	0
6	lets be happy and not think about that , i love national parks	0
7	i recently got a job ! now i work at a gas station	0
8	do you like rascal flats ? they are my favorite band .	1
9	not really . but my adopted dad likes them	0
10	now that is something happy to talk about ! i work in the industry	0
11	what industry do you work in ?	0
12	okay , so tell me more about yourself	1
13	i am single . though my dad keeps setting me up on blind dates	0
14	in the factory , that is what i mean	0
15	cool . what do you make ?	0
0	i am addicted to the internet that is why i want to work from home	0
1	i love the internet it makes me think i can over take the world	0
2	it is a dream to work from home and play role play games	0
3	yes i use to paint for job . but now i am a maid or housekeeper	0
4	i know how you feel , i do not like being a veterinarian	0
5	at 56 i am looking forward to retirement	0
6	do you see blood as a maid ? it makes me faint .	0
7	i see just about everything no blood though .	0
8	you are too young to retire , what you going to do ?	0
9	i may visit my grown children since they never visit me .	0
10	that is so good to know , it really scares me	1
11	as a older woman i wish i could have plastic surgery .	1
12	it is good that you visit them , you do your part	1
13	i use to be wrinkle free but the years of time are not kind	1
14	why is that ? natural is beauty .	0
15	yes but it is hard to look at sagging skin and eyes	0
0	do you want to hear something strange ?	0
1	sure ! i would love to ! what is it ?	0
2	i am due to have my fifth set of twins in two months !	0
3	wow . my boyfriend would go crazy . we just moved into a house .	1
4	we just bought our first home . we were living in a two bedroom apartment before .	0
5	nice . i enjoy taking walks around my neighbor hood .	0
6	i wish i had time for walks . my job at the bank keeps me busy .	0
7	yeah . i get busy too . all i ever eat is hamburgers and french fries	1
8	oh my ! that is a poor diet .	0
9	yah bi i never drink any soda . i do not like it	0
10	well that is good . i have not had soda since before i got pregnant .	0
11	oh ok . good for you then !	0
12	we should go on a walk together sometime .	1
13	sure ! i would love that !	0
0	what do you like to do in your free time ?	0
1	hi ! well , i usually like to take care of my looks hair , nail , tanning .	0
2	what do you do as a profession ?	1
3	i do not have one yet , i am thinking about college . what about you ?	0
4	ah , i see . well , i have two jobs , but my side job is the interesting one .	0
5	tell me about the interesting one . what is it like ?	0
6	i am an actor of sorts . . . a stunt double ! it is really interesting work .	0
7	wow , i have never met an actor ! you must be very fit .	0
8	surprisingly enough , too , i have never broken a bone . tell me something else about yourself .	1
9	well , i seem to always be on a diet . . . even though i love food . . .	0
10	could you tell me more about that ?	0
11	i want to look my best . exercising alone does not seem to cut it .	0
12	i guess that does make sense . do you like to read ?	1
13	not really . school was so boring , and they forced us to read boring stuff .	0
14	reading was boring to me in school , too . but i read lots now .	0
15	what do you read ? my sister says fantasy novels are the best .	0
0	good evening . what are you up to ?	0
1	hello , how are you ? i am well . i like to shop for shoes and watches .	0
2	i do not shop much . prefer to relax at home with my cow .	0
3	what do you do ? i am work for a watch dealer .	1
4	no wonder you like watches ! i am a commercial electrician	0
5	wonderful ! yeah , however , my family does not support my choice of career .	0
6	why not ? family is important .	0
7	i am not sure why they do not . do you like cars ?	1
8	i do ! i love trucks especially . i drive a big f 250	0
9	lovely truck ! i dream of owning a rolls royce ghost one day .	0
10	that would be lovely . do you like music too ? or just cars ?	1
11	i enjoy both . i like all kinds of music .	0
12	i only like country . play it all day on the farm .	0
13	there are some great country music songs out at the moment . i prefer old stuff .	0
14	i feel you . do you have any other hobbies ?	1
15	i mostly just take care of my children . nice meeting you . goodnight .	0
0	hey there buddy boy boyo	0
1	hello , you have any hobbies ?	0
2	i can listen to britney spears all day	0
3	awesome i like listening to it while i play tennis .	0
4	i love to spend money that i did not earn	1
5	oh , i see that a lot in my insurance office .	0
6	what do you do for a living ?	0
7	since i was fired i found a job in insurance .	0
8	what is the pay like ?	0
9	it is ok , but my dad made a ton before he passed away .	0
10	i am sorry . at least he is in a better place now .	0
11	it is ok , i was pretty young when it happened .	0
12	do you like to tan ?	1
13	i normally get tanned from playing softball which i love .	0
14	i am too lazy to play sports	0
15	oh , deal i love playing sports .	0
0	hi there , i am bob .	0
1	hi there . how are you tonight ?	0
2	i am amazing as always .	0
3	you like skiing ? i love skiing . i love anything to with winter actually .	0
4	i spend so much money	1
5	i spend my extra money on hats . what do you buy ?	0
6	britney spears and her old clothing	0
7	i own over 1000 hats . how much britney do you own ?	0
8	i buy her sweaty clothes	0
9	do you protect them ? my cats would have a ball tearing that up .	0
10	ha , well , that would be fun to watch	0
11	so what is your greatest weakness ? mine is vanilla ice cream .	1
12	i think it is chocolate waffles	0
13	chocolate waffles with vanilla ice cream ! yum ! !	0
14	i am on a diet	0
15	i got over diets after the olympics .	0
0	hey , my name is cory and i have 3 dogs and own a dog walking business .	0
1	hello , my name if bebe a mom of 4	0
2	hello , bebe do you like to watch the olympics ?	1
3	yes every now and then .	0
4	which olympic sports do you like to watch ?	0
5	i love watching baseball or american football	0
6	cool , tell me a little about yourself ?	1
7	i am a african american woman the age of 30	0
8	awesome , i am a white dude in an open relationship .	0
9	so when you say open meaning exactly what ?	0
10	polyamorous meaning me and my boyfriend do stuff with more than one person .	0
11	oh okay so are you bisexual or completely gay ?	0
12	i am completely gay and my boyfriend is bisexual .	0
13	oh okay well that is good you open about it some people are not	0
14	yeah , i am very open minded its whatever makes the person happy .	0
15	that is apart of being true to yourself	0
0	hello from trooper and i . we are in colorado , he is a lab .	0
1	hello ! i am addicted to the internet and play roleplaying games all day	0
2	i hike and rock climb . getting out of the house is important to me .	0
3	really ? because working from home is my dream	0
4	i have a home office . i went to school for mechanical engineering .	1
5	i did go to school to be a vet but i did not like it	0
6	i would like that . i love animals .	0
7	yeah , my hair is purple because i dye it every 3 months	1
8	mine is red , i do not dye mine .	0
9	interesting ! speaking of red , when i see blood i faint	1
10	not me . i am cool in a crisis .	0
11	lucky man , i hope to be someday	0
12	i am a girl . we are engineers too , lol	1
13	of course ! girls are just as smart !	0
14	that we are . we are princesses and superheros .	0
15	absolutely ! could not agree more !	0
0	hi ! do you like horses ? i love horses !	0
1	horses are great i am george i farm bees	1
2	so you must live in the country then ? i grew up in a small town .	0
3	i did bu i am not close to my family	1
4	oh . i actually am wanting to be a lawyer . working now to save up money for school	1
5	my wife is a model . i met her in italy . she wants to be a lawyer too .	0
